Molec_name	Conn_12	Conn_17	Conn_2	Conn_23	Conn_3	Conn_34	Conn_4	Conn_45	Conn_67	Conn_7	Ox_N1	Ox_O2	Ox_O3	Ox_N4	Ox_O5	Ox_O6	Central_bond	LS	Ox_state	DHI/DHICA	G_rel	E_S1	f_S1	E_S2	f_S2	E_S3	f_S3	AIQM_E_rel	G_rel_norm	E_S1_norm	E_S2_norm	E_S3_norm	log_f_S1_norm	log_f_S2_norm	log_f_S3_norm	AIQM_E_rel_norm
s.lin.c.22.1.110-000	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	125.6	1.69	0.1065	2.95	0.6850	3.07	0.0973	102.2	0.3742	-0.401	0.063	-0.018	0.5362	0.8981	0.5118	0.4349
z.lin.c.24.1.001-001	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	1	0	125.7	1.31	0.0307	2.16	0.0031	2.51	0.8678	91.1	0.3753	-0.578	-0.349	-0.351	0.3301	-0.0221	0.8721	0.2802
s.lin.c.27.1.110-000	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	125.8	1.76	0.0492	2.55	0.0199	2.95	0.4181	97.5	0.3764	-0.369	-0.146	-0.089	0.4083	0.2949	0.7519	0.3695
z.lin.t.22.1.010-001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	1	0	126.2	1.50	0.3199	2.30	0.3361	2.55	1.3662	102.5	0.3807	-0.490	-0.276	-0.327	0.7184	0.7767	0.9468	0.4396
s.lin.t.24.1.000-101	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	126.2	1.88	0.0530	2.88	0.0914	3.03	0.0310	98.9	0.3807	-0.313	0.026	-0.042	0.4206	0.5547	0.3235	0.3885
s.lin.t.34.1.000-101	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	126.2	1.92	0.0301	2.81	0.0439	3.04	0.0225	101.4	0.3807	-0.295	-0.010	-0.036	0.3269	0.4297	0.2708	0.4239
s.lin.t.37.1.101-000	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	126.3	2.03	0.1344	2.54	0.0174	2.78	0.1070	94.6	0.3818	-0.244	-0.151	-0.190	0.5747	0.2720	0.5275	0.3292
s.lin.t.23.1.110-000	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	126.4	1.61	0.0729	3.03	0.1918	3.16	0.3639	105.3	0.3829	-0.439	0.104	0.036	0.4734	0.6811	0.7290	0.4797
d.lin.t.77.1.001-001	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	126.5	1.33	0.1768	1.75	0.0008	2.38	0.1511	83.6	0.3840	-0.568	-0.563	-0.429	0.6202	-0.2530	0.5843	0.1745
z.lin.c.22.1.010-001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	126.5	1.49	0.2408	2.41	0.0953	2.54	1.6781	105.0	0.3840	-0.494	-0.219	-0.333	0.6713	0.5619	0.9806	0.4749
s.lin.t.77.1.101-000	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	126.6	1.98	0.0280	2.26	0.0151	2.46	0.0898	92.8	0.3851	-0.267	-0.297	-0.381	0.3149	0.2478	0.4986	0.3036
s.lin.c.37.1.101-000	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	126.6	2.05	0.1294	2.69	0.0344	2.75	0.0837	95.3	0.3851	-0.234	-0.073	-0.208	0.5685	0.3882	0.4870	0.3391
d.lin.t.34.1.100-010	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	126.9	2.02	0.1075	2.48	0.0191	3.03	0.2890	104.8	0.3884	-0.248	-0.182	-0.042	0.5377	0.2879	0.6911	0.4727
s.lin.c.34.1.000-101	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	126.9	1.94	0.0325	2.74	0.0312	2.96	0.0039	100.4	0.3884	-0.285	-0.047	-0.083	0.3396	0.3715	-0.0178	0.4103
d.lin.t.27.1.100-001	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	127.1	1.68	0.1845	1.74	0.0523	2.71	0.5368	92.4	0.3906	-0.406	-0.568	-0.232	0.6272	0.4596	0.7930	0.2984
z.lin.t.24.1.001-001	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	2	1	0	127.1	1.29	0.0203	2.20	0.0124	2.52	0.9156	93.1	0.3906	-0.587	-0.328	-0.345	0.2616	0.2142	0.8809	0.3074
z.lin.c.23.1.001-010	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	127.1	1.48	0.0797	2.24	0.0327	2.61	0.9421	101.8	0.3906	-0.499	-0.307	-0.292	0.4882	0.3795	0.8856	0.4301
s.lin.c.47.1.101-000	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	127.2	2.19	0.0263	2.68	0.0167	2.78	0.0092	97.2	0.3917	-0.169	-0.078	-0.190	0.3045	0.2650	0.1235	0.3646
d.lin.c.34.1.100-010	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	127.9	2.09	0.1262	2.62	0.0236	3.15	0.2130	104.9	0.3993	-0.216	-0.109	0.030	0.5643	0.3239	0.6408	0.4730
s.cyc.12.71.0.x00-x00	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	130.0	4.02	0.6076	4.37	0.0110	4.64	0.1313	98.8	0.4223	0.680	0.802	0.917	0.8247	0.1938	0.5612	0.3884
s.lin.t.44.1.101-000	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	128.4	2.11	0.0261	2.69	0.0046	2.76	0.0164	103.1	0.4048	-0.206	-0.073	-0.202	0.3033	0.0452	0.2187	0.4485
s.cyc.17.17.0.x00-x00	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.5	3.49	0.3247	4.16	0.0117	4.46	0.2315	98.8	0.4278	0.434	0.693	0.810	0.7209	0.2043	0.6545	0.3879
s.lin.c.47.1.000-101	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	128.6	2.12	0.0216	2.44	0.0288	2.54	0.0158	103.9	0.4070	-0.202	-0.203	-0.333	0.2719	0.3579	0.2126	0.4591
z.lin.c.27.1.001-010	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	1	0	128.6	1.32	0.0119	2.15	0.0139	2.39	0.7723	92.3	0.4070	-0.573	-0.354	-0.423	0.1731	0.2337	0.8529	0.2967
s.lin.c.44.1.101-000	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	128.7	2.10	0.0274	2.68	0.0133	2.72	0.0018	103.1	0.4081	-0.211	-0.078	-0.226	0.3113	0.2262	-0.1451	0.4488
s.lin.t.47.1.000-101	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	128.8	2.11	0.0201	2.43	0.0256	2.54	0.0210	104.5	0.4092	-0.206	-0.208	-0.333	0.2600	0.3378	0.2594	0.4673
s.lin.c.77.1.101-000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	128.9	1.99	0.0164	2.38	0.0401	2.44	0.0365	96.3	0.4103	-0.262	-0.234	-0.393	0.2263	0.4143	0.3504	0.3531
s.lin.t.47.1.101-000	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0	129.0	2.14	0.0258	2.59	0.0038	2.83	0.0195	99.4	0.4114	-0.193	-0.125	-0.161	0.3013	0.0126	0.2472	0.3966
s.lin.t.27.1.110-000	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	129.2	1.80	0.0377	2.76	0.0159	2.94	0.3039	101.7	0.4136	-0.350	-0.036	-0.095	0.3642	0.2566	0.6993	0.4286
s.lin.c.23.1.000-110	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	129.5	1.60	0.1161	2.85	0.0434	3.03	0.0363	107.6	0.4168	-0.443	0.010	-0.042	0.5505	0.4278	0.3495	0.5118
d.lin.c.47.1.010-001	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	129.5	1.41	0.1611	1.94	0.0147	2.54	0.1254	89.2	0.4168	-0.531	-0.464	-0.333	0.6048	0.2432	0.5536	0.2523
s.lin.c.24.1.000-110	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	129.7	1.70	0.1239	2.47	0.2031	2.73	0.0992	103.4	0.4190	-0.397	-0.188	-0.220	0.5613	0.6908	0.5150	0.4518
z.lin.c.37.1.001-001	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	2	1	0	129.7	1.32	0.2435	1.84	0.0264	2.57	0.2015	92.4	0.4190	-0.573	-0.516	-0.315	0.6732	0.3430	0.6317	0.2985
d.lin.c.44.1.010-010	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	129.8	1.47	0.1460	1.93	0.0164	2.60	0.1289	90.3	0.4201	-0.503	-0.469	-0.298	0.5885	0.2619	0.5581	0.2689
d.lin.t.23.1.100-100	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	130.1	1.99	0.0063	2.44	0.1296	3.02	1.1298	109.5	0.4234	-0.262	-0.203	-0.048	0.0678	0.6143	0.9155	0.5382
d.lin.t.47.1.010-001	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	130.1	1.51	0.1522	1.88	0.0123	2.58	0.1446	94.9	0.4234	-0.485	-0.495	-0.310	0.5953	0.2128	0.5771	0.3331
s.lin.c.34.1.000-110	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	130.1	1.85	0.0687	2.58	0.1110	2.87	0.0200	108.4	0.4234	-0.327	-0.130	-0.137	0.4636	0.5879	0.2514	0.5220
s.lin.t.33.1.110-000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	130.1	1.61	0.0775	2.89	0.0225	3.08	0.0156	109.8	0.4234	-0.439	0.031	-0.012	0.4835	0.3158	0.2105	0.5427
s.lin.t.34.1.000-110	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	130.2	1.83	0.0570	2.56	0.0972	2.84	0.0282	109.7	0.4245	-0.336	-0.141	-0.155	0.4326	0.5652	0.3079	0.5405
s.lin.t.24.1.000-110	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	130.3	1.77	0.1277	2.58	0.2582	2.77	0.0394	106.8	0.4256	-0.364	-0.130	-0.196	0.5663	0.7318	0.3630	0.4999
d.lin.c.77.1.001-001	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	130.4	1.33	0.1777	1.95	0.0075	2.45	0.1091	89.0	0.4267	-0.568	-0.458	-0.387	0.6210	0.1285	0.5307	0.2507
s.lin.t.23.1.000-110	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	130.4	1.64	0.0934	2.83	0.0325	3.00	0.0263	108.0	0.4267	-0.425	0.000	-0.060	0.5145	0.3785	0.2965	0.5167
s.lin.t.24.1.110-000	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	130.7	1.77	0.0407	2.78	0.0314	2.98	0.3161	108.1	0.4300	-0.364	-0.026	-0.071	0.3769	0.3726	0.7058	0.5186
d.lin.c.23.1.100-100	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	131.0	1.97	0.0054	2.44	0.1216	3.02	1.1680	110.1	0.4333	-0.271	-0.203	-0.048	0.0422	0.6034	0.9210	0.5459
z.lin.c.33.1.100-001	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0	131.1	1.62	0.2100	2.26	0.0537	2.91	0.4117	109.8	0.4344	-0.434	-0.297	-0.113	0.6487	0.4641	0.7493	0.5424
z.lin.c.24.1.010-010	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	1	0	131.4	1.22	0.1498	1.78	0.0979	2.74	0.7424	106.0	0.4376	-0.619	-0.547	-0.214	0.5927	0.5664	0.8464	0.4883
s.lin.t.27.1.000-110	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	131.4	1.80	0.0256	2.83	0.1477	2.95	0.0078	104.8	0.4376	-0.350	0.000	-0.089	0.3000	0.6365	0.0963	0.4718
s.lin.c.33.1.110-000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	131.6	1.70	0.0549	2.77	0.0124	2.92	0.0037	110.4	0.4398	-0.397	-0.031	-0.107	0.4264	0.2142	-0.0264	0.5500
s.lin.c.24.1.110-000	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	131.9	1.88	0.0190	2.81	0.0165	2.93	0.2721	112.6	0.4431	-0.313	-0.010	-0.101	0.2507	0.2629	0.6811	0.5820
z.lin.t.37.1.001-001	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	2	1	0	132.0	1.20	0.2063	1.69	0.0394	2.42	0.2307	97.2	0.4442	-0.629	-0.594	-0.405	0.6457	0.4113	0.6540	0.3650
z.lin.t.33.1.100-001	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	132.1	1.45	0.1809	2.12	0.0219	2.78	0.4418	109.1	0.4453	-0.513	-0.370	-0.190	0.6240	0.3112	0.7609	0.5326
z.lin.c.27.1.010-001	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	0	132.1	1.20	0.1801	1.80	0.1490	2.72	0.6212	103.8	0.4453	-0.629	-0.536	-0.226	0.6232	0.6380	0.8170	0.4584
z.lin.c.23.1.010-100	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	132.1	1.41	0.1645	2.33	0.1283	2.86	1.0808	114.4	0.4453	-0.531	-0.260	-0.143	0.6082	0.6125	0.9082	0.6076
z.lin.c.34.1.001-010	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	2	1	0	132.2	1.44	0.2413	1.88	0.0242	2.73	0.1934	104.7	0.4464	-0.517	-0.495	-0.220	0.6717	0.3282	0.6249	0.4701
z.lin.t.23.1.010-100	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	2	1	0	132.2	1.38	0.1295	2.38	0.0949	2.90	1.1389	114.1	0.4464	-0.545	-0.234	-0.119	0.5686	0.5611	0.9168	0.6022
d.lin.t.27.1.001-100	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	132.2	1.96	0.2812	2.17	0.4951	2.21	0.0149	98.3	0.4464	-0.276	-0.344	-0.530	0.6970	0.8427	0.2029	0.3813
s.lin.t.37.1.000-110	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	132.8	1.88	0.0094	2.74	0.0543	3.05	0.0174	110.0	0.4530	-0.313	-0.047	-0.030	0.1341	0.4660	0.2284	0.5449
s.lin.c.37.1.000-110	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	133.0	1.92	0.0097	2.72	0.0292	2.98	0.0041	112.5	0.4551	-0.295	-0.057	-0.071	0.1393	0.3602	-0.0095	0.5798
s.lin.t.34.1.110-000	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	133.2	1.81	0.0450	2.66	0.0034	2.79	0.0113	110.5	0.4573	-0.346	-0.089	-0.185	0.3935	-0.0064	0.1574	0.5521
d.lin.t.24.1.100-010	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	133.3	1.77	0.1005	1.83	0.1024	2.89	0.6548	109.5	0.4584	-0.364	-0.521	-0.125	0.5266	0.5741	0.8257	0.5387
s.lin.c.37.1.110-000	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	133.5	1.89	0.0430	2.54	0.0016	2.73	0.0050	108.3	0.4606	-0.309	-0.151	-0.220	0.3860	-0.1348	0.0231	0.5211
s.lin.t.77.1.110-000	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	133.5	1.99	0.0081	2.57	0.0033	2.75	0.0434	104.7	0.4606	-0.262	-0.135	-0.208	0.1094	-0.0114	0.3789	0.4712
z.lin.t.27.1.010-001	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2	1	0	133.6	1.20	0.1820	1.75	0.1617	2.70	0.5624	103.8	0.4617	-0.629	-0.563	-0.238	0.6250	0.6520	0.8007	0.4577
s.lin.t.37.1.110-000	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	133.6	1.84	0.0433	2.57	0.0023	2.81	0.0098	108.1	0.4617	-0.332	-0.135	-0.173	0.3871	-0.0730	0.1339	0.5179
s.lin.c.34.1.110-000	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	133.7	1.81	0.0421	2.67	0.0047	2.70	0.0045	111.9	0.4628	-0.346	-0.083	-0.238	0.3825	0.0488	0.0058	0.5712
z.lin.t.34.1.001-010	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	2	1	0	133.8	1.32	0.1940	1.72	0.0272	2.56	0.2004	108.0	0.4639	-0.573	-0.578	-0.321	0.6355	0.3481	0.6308	0.5170
s.lin.c.44.1.110-000	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	133.8	1.99	0.0264	2.43	0.0190	2.53	0.0147	112.2	0.4639	-0.262	-0.208	-0.339	0.3051	0.2870	0.2007	0.5764
s.lin.t.44.1.110-000	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	134.0	1.97	0.0253	2.42	0.0137	2.53	0.0206	112.5	0.4661	-0.271	-0.214	-0.339	0.2981	0.2312	0.2562	0.5802
s.lin.c.27.1.000-110	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	134.2	1.88	0.0147	2.77	0.1030	3.11	0.0206	110.7	0.4683	-0.313	-0.031	0.006	0.2081	0.5751	0.2562	0.5551
s.lin.c.47.1.110-000	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	134.2	1.84	0.0227	2.35	0.0149	2.43	0.0317	105.5	0.4683	-0.332	-0.250	-0.399	0.2801	0.2455	0.3272	0.4825
d.lin.c.24.1.001-100	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	134.3	1.80	0.3860	2.17	0.1110	2.36	0.3758	101.0	0.4694	-0.350	-0.344	-0.440	0.7495	0.5879	0.7343	0.4182
z.lin.t.24.1.010-010	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	2	1	0	134.4	1.28	0.1521	1.80	0.1507	2.82	0.6697	113.4	0.4705	-0.592	-0.536	-0.167	0.5952	0.6400	0.8294	0.5934
s.lin.c.47.1.000-110	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	134.6	2.04	0.0095	2.74	0.0179	2.84	0.0103	113.0	0.4726	-0.239	-0.047	-0.155	0.1358	0.2768	0.1421	0.5870
s.lin.t.47.1.000-110	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	134.7	2.02	0.0102	2.70	0.0060	2.78	0.0113	113.5	0.4737	-0.248	-0.068	-0.190	0.1476	0.0905	0.1574	0.5942
d.lin.t.24.1.001-100	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	134.8	1.77	0.2556	2.27	0.3544	2.32	0.2612	102.2	0.4748	-0.364	-0.292	-0.464	0.6812	0.7857	0.6744	0.4353
s.lin.t.47.1.110-000	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	134.9	1.94	0.0257	2.30	0.0076	2.55	0.0278	108.0	0.4759	-0.285	-0.276	-0.327	0.3007	0.1308	0.3056	0.5177
s.lin.c.77.1.110-000	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	135.3	2.07	0.0120	2.59	0.0020	2.82	0.0042	109.2	0.4803	-0.225	-0.125	-0.167	0.1745	-0.0968	-0.0056	0.5336
d.lin.c.27.1.100-001	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	135.4	1.69	0.0879	1.78	0.1705	2.70	0.1416	106.7	0.4814	-0.401	-0.547	-0.238	0.5044	0.6610	0.5736	0.4980
z.lin.c.23.1.010-001	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	135.9	1.36	0.2615	1.61	0.0054	2.64	0.3949	109.2	0.4869	-0.555	-0.635	-0.274	0.6850	0.0725	0.7425	0.5333
d.lin.t.44.1.010-010	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	136.0	1.50	0.1519	1.90	0.0021	2.53	0.0689	109.3	0.4880	-0.490	-0.484	-0.339	0.5950	-0.0885	0.4550	0.5347
z.lin.c.33.1.001-001	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	136.3	1.25	0.4180	1.56	0.0187	2.57	0.2729	99.0	0.4912	-0.606	-0.661	-0.315	0.7627	0.2842	0.6816	0.3910
d.lin.c.27.1.001-100	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	136.4	1.95	0.5336	2.08	0.0145	2.30	0.2967	105.1	0.4923	-0.281	-0.391	-0.476	0.8032	0.2409	0.6954	0.4757
z.lin.c.37.1.010-001	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	2	1	0	137.2	1.17	0.0252	1.71	0.1727	2.50	0.2009	101.2	0.5011	-0.643	-0.583	-0.357	0.2974	0.6632	0.6312	0.4220
z.lin.t.23.1.100-001	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	137.3	1.40	0.2921	1.60	0.0315	2.66	0.6431	110.8	0.5022	-0.536	-0.641	-0.262	0.7033	0.3731	0.8227	0.5565
d.lin.c.24.1.100-010	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	137.4	1.90	0.1390	1.97	0.0774	2.82	0.0152	117.7	0.5033	-0.304	-0.448	-0.167	0.5803	0.5264	0.2062	0.6536
z.lin.t.23.1.010-001	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	1	0	138.1	1.14	0.2004	1.61	0.0057	2.61	0.3721	107.1	0.5109	-0.657	-0.635	-0.292	0.6409	0.0817	0.7327	0.5047
z.lin.c.23.1.100-001	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0	138.4	1.38	0.2604	1.61	0.0576	2.68	0.6584	111.1	0.5142	-0.545	-0.635	-0.250	0.6843	0.4760	0.8266	0.5611
z.lin.c.24.1.010-001	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	2	1	0	138.7	1.32	0.0203	1.53	0.0950	2.60	0.3251	105.6	0.5175	-0.573	-0.677	-0.298	0.2616	0.5613	0.7104	0.4839
z.lin.c.33.1.100-010	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	138.8	1.44	0.0375	2.25	0.0749	2.88	0.5310	116.2	0.5186	-0.517	-0.302	-0.131	0.3633	0.5208	0.7912	0.6327
z.lin.t.33.1.100-010	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	2	1	0	138.8	1.34	0.0634	2.12	0.0775	2.75	0.5208	114.6	0.5186	-0.564	-0.370	-0.208	0.4503	0.5266	0.7880	0.6096
z.lin.t.47.1.001-001	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	2	1	0	139.0	0.87	0.0081	1.56	0.1192	2.15	0.0749	97.3	0.5208	-0.782	-0.661	-0.565	0.1094	0.6000	0.4688	0.3671
z.lin.t.33.1.001-001	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	2	1	0	139.4	0.92	0.2977	1.35	0.0005	2.31	0.2309	98.1	0.5252	-0.759	-0.771	-0.470	0.7065	-0.3331	0.6541	0.3778
z.lin.c.34.1.010-010	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	2	1	0	140.1	1.31	0.0275	1.78	0.1643	2.67	0.1954	113.2	0.5328	-0.578	-0.547	-0.256	0.3119	0.6547	0.6266	0.5906
z.lin.c.47.1.001-001	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	2	1	0	140.1	0.78	0.0029	1.51	0.1204	2.07	0.0552	99.0	0.5328	-0.824	-0.688	-0.613	-0.0607	0.6017	0.4185	0.3908
z.lin.c.22.1.100-010	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	140.2	1.24	0.2210	1.79	0.0071	2.64	1.6254	116.1	0.5339	-0.610	-0.542	-0.274	0.6571	0.1192	0.9754	0.6311
d.lin.t.22.1.100-100	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	140.5	1.73	0.0107	1.90	0.0000	2.79	1.8874	119.5	0.5372	-0.383	-0.484	-0.185	0.1555	-1.0000	1.0000	0.6786
z.lin.c.34.1.001-001	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	2	1	0	141.0	0.93	0.0026	1.47	0.1777	2.21	0.0360	98.9	0.5427	-0.754	-0.708	-0.530	-0.0788	0.6681	0.3481	0.3889
z.lin.c.27.1.010-010	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	1	0	141.0	1.35	0.0061	1.54	0.1109	2.47	0.2681	105.9	0.5427	-0.559	-0.672	-0.375	0.0624	0.5877	0.6787	0.4878
z.lin.t.34.1.001-001	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	2	1	0	141.1	0.90	0.0042	1.46	0.1757	2.18	0.0351	100.1	0.5438	-0.768	-0.714	-0.548	0.0006	0.6661	0.3440	0.4058
z.lin.t.22.1.100-010	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	1	0	141.1	1.26	0.2327	1.77	0.0232	2.64	1.6161	120.3	0.5438	-0.601	-0.552	-0.274	0.6657	0.3210	0.9745	0.6899
z.lin.t.24.1.010-001	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	2	1	0	141.1	1.27	0.0122	1.50	0.0994	2.55	0.2586	108.0	0.5438	-0.596	-0.693	-0.327	0.1773	0.5690	0.6728	0.5176
z.lin.t.34.1.010-010	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	2	1	0	141.4	1.22	0.0648	1.69	0.1229	2.58	0.2072	115.7	0.5470	-0.619	-0.594	-0.310	0.4539	0.6052	0.6363	0.6255
d.lin.c.22.1.100-100	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	141.7	1.74	0.0062	1.90	0.0159	2.79	1.8832	125.1	0.5503	-0.378	-0.484	-0.185	0.0651	0.2566	0.9996	0.7578
z.lin.t.27.1.001-010	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	2	1	0	142.3	1.00	0.0319	2.15	0.0416	2.21	0.6743	106.3	0.5569	-0.722	-0.354	-0.530	0.3365	0.4205	0.8305	0.4924
z.lin.c.23.1.010-010	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	142.7	1.28	0.1228	1.51	0.0775	2.59	0.4799	120.0	0.5613	-0.592	-0.688	-0.304	0.5598	0.5266	0.7746	0.6862
